1,5,-1.9722,0.20432,-2.3701,1.1932
2,5,-2.0841,0.56493,-2.6855,1.2662
3,5,-2.0593,0.33151,-2.6617,1.5997
4,5,-1.5812,0.13725,-1.9848,1.4127
5,5,-1.903,0.065754,-2.2731,1.5671
6,5,-2.0482,0.41426,-2.442,1.4214
7,5,-1.1675,0.048768,-1.3881,1.3828
8,5,-1.5111,0.51535,-2.7032,1.1579
9,5,-1.9475,0.70884,-2.8528,1.5215
10,5,-2.1522,0.035375,-2.2989,1.8698
11,5,-1.8604,0.84138,-2.6509,1.5378
12,5,-1.4471,0.060893,-1.8824,1.3203
13,5,-1.6695,0.04498,-1.8868,1.2797
14,5,-1.6,0.17967,-1.9948,1.598
15,5,-1.9079,0.40734,-2.5178,1.1274
16,5,-1.6463,0.67423,-2.7485,1.2431
17,5,-1.7179,0.96834,-3.1859,1.4048
18,5,-1.641,0.19614,-2.2439,1.1204
19,5,-2.0064,0.53004,-2.4187,1.7923
20,5,-2.1858,0.19413,-2.6901,1.0586
21,10,-2.1865,0.25902,-3.2823,2.1089
22,10,-2.1988,0.3005,-3.3088,2.1467
23,10,-2.2924,0.1391,-2.8585,1.9939
24,10,-2.3821,0.15516,-2.8553,2.3306
25,10,-2.2577,0.23991,-3.1519,2.1511
26,10,-2.1817,0.22703,-2.808,2.1264
27,10,-2.1655,0.26924,-3.2618,2.1902
28,10,-2.3801,0.30945,-3.3306,2.0066
29,10,-2.2254,0.24479,-3.2291,2.0303
30,10,-2.1929,0.34543,-3.6218,2.1461
31,10,-2.2546,0.21598,-3.0101,2.3833
32,10,-2.2286,0.40782,-3.4718,2.0226
33,10,-2.1331,0.10286,-2.582,2.2486
34,10,-1.9785,0.14175,-2.7628,1.9958
35,10,-1.9565,0.092966,-2.4367,2.2431
36,10,-2.1233,0.21439,-2.8842,2.0368
37,10,-2.1981,0.28287,-3.3953,2.0272
38,10,-2.1761,0.15539,-2.9266,2.1806
39,10,-2.1714,0.1361,-2.9149,2.0534
40,10,-2.2562,0.29313,-3.2597,2.1329
41,15,-2.905,0.40058,-4.4767,3.2672
42,15,-2.8099,0.19529,-3.8834,3.0381
43,15,-2.8185,0.38795,-4.3291,3.2004
44,15,-2.9734,0.2813,-4.0255,3.218
45,15,-3.0248,0.24425,-4.0927,3.3165
46,15,-2.8285,0.29408,-4.0135,3.1766
47,15,-2.9381,0.37244,-4.3155,3.2256
48,15,-2.9928,0.44884,-4.5291,3.2046
49,15,-2.9403,0.3378,-4.5521,3.3141
50,15,-2.7732,0.21975,-3.9797,3.2041
51,15,-2.7692,0.20063,-3.8347,3.0215
52,15,-2.7764,0.36619,-4.3389,3.1301
53,15,-2.8271,0.2771,-3.883,3.195
54,15,-2.8183,0.32017,-4.2436,3.1918
