1,10,-0.00059538,0.51007,-2.5144,4e+06,54962
2,10,0.00054706,0.50335,-2.4963,4e+06,77970
3,10,2.4444e-06,0.43793,-1.8722,4e+06,94249
4,10,2.272e-05,0.45303,-2.3955,4e+06,85960
5,10,-0.00033756,0.42734,-1.8694,4e+06,82482
6,10,-8.8351e-05,0.52202,-2.217,4e+06,69924
7,10,-0.00053171,0.47362,-2.4241,4e+06,70263
8,10,-0.00042936,0.40502,-2.2007,4e+06,70388
9,10,0.00028748,0.46826,-2.0699,4e+06,74271
10,10,4.9582e-05,0.42865,-2.3362,4e+06,54700
11,10,-0.00054244,0.49682,-1.9583,4e+06,62674
12,10,-0.00043737,0.48707,-2.259,4e+06,78225
13,10,-0.00015,0.47035,-1.9783,4e+06,93642
14,10,0.00045139,0.39487,-2.1814,4e+06,85911
15,10,-0.00028925,0.43329,-2.3954,4e+06,73948
16,10,-0.00050104,0.41899,-1.9445,4e+06,54641
17,10,0.00068656,0.41282,-1.8571,4e+06,78065
18,10,-0.00025405,0.47186,-2.2889,4e+06,54668
19,10,-0.00022339,0.46965,-2.051,4e+06,66590
20,10,-0.00014516,0.39822,-1.9803,4e+06,73818
21,15,0.00051581,0.2864,-2.2394,4e+06,10112
22,15,-0.0005708,0.28847,-2.0927,4e+06,9641
23,15,8.649e-05,0.29475,-2.518,4e+06,8770
24,15,0.00021133,0.24974,-1.9687,4e+06,8862
25,15,0.00020249,0.29882,-2.5657,4e+06,8905
26,15,0.00027439,0.31312,-1.9818,4e+06,10891
27,15,-0.0005096,0.27792,-2.0453,4e+06,9031
28,15,-0.00017677,0.30254,-2.4483,4e+06,10261
29,15,-9.2215e-05,0.30597,-2.1988,4e+06,9732
30,15,4.7313e-05,0.26992,-2.0053,4e+06,9546
31,15,0.00041051,0.31184,-2.3423,4e+06,8629
32,15,-0.00024678,0.27625,-2.3349,4e+06,9481
33,15,-0.00027283,0.30559,-2.2414,4e+06,10895
34,15,8.5264e-06,0.31904,-2.3167,4e+06,9292
35,15,5.1744e-05,0.30044,-2.4786,4e+06,9405
36,15,0.00013481,0.28539,-2.1576,4e+06,10202
37,15,-0.00016632,0.28503,-2.0416,4e+06,10982
38,15,-0.00054641,0.33343,-2.29,4e+06,9388
39,15,-0.00022003,0.25248,-1.9018,4e+06,11135
40,15,-0.00010708,0.29531,-2.2691,4e+06,10065
41,20,0.00046336,0.22721,-2.1076,4e+06,1257
42,20,0.00023356,0.21533,-2.1846,4e+06,1388
43,20,-0.00034464,0.22184,-2.0844,4e+06,1305
44,20,-0.00019842,0.23031,-2.1887,4e+06,1391
45,20,-0.00011045,0.23353,-2.3101,4e+06,1403
46,20,0.00047652,0.21325,-2.2317,4e+06,1426
47,20,-0.0002301,0.22577,-2.2179,4e+06,1107
48,20,-0.00016742,0.21638,-2.4056,4e+06,1235
49,20,0.00026004,0.20907,-2.2767,4e+06,1400
50,20,-0.00010162,0.20672,-1.9698,4e+06,1203
51,20,-0.00032299,0.20867,-2.2167,4e+06,1655
52,20,-0.00032664,0.22917,-2.3175,4e+06,1399
53,20,-1.4737e-05,0.22269,-2.1244,4e+06,1221
54,20,-0.00046463,0.21919,-2.3361,4e+06,1379
55,20,1.4992e-05,0.24257,-2.464,4e+06,1384
56,20,-0.00019426,0.22513,-2.19,4e+06,1376
57,20,0.00023093,0.2061,-2.0825,4e+06,1449
58,20,2.5858e-05,0.20051,-2.4727,4e+06,1335
59,20,0.00022926,0.2213,-2.1387,4e+06,1269
60,20,-0.00019621,0.21197,-2.2039,4e+06,1477
61,25,2.2377e-05,0.17335,-2.3073,4e+07,1931
62,25,9.2728e-05,0.16991,-2.2216,4e+07,1775
63,25,1.6807e-05,0.17163,-2.1216,4e+07,1860
64,25,2.1302e-05,0.17828,-2.2602,4e+07,1765
65,25,6.1758e-05,0.17678,-2.1333,4e+07,1826
66,25,4.4749e-05,0.18166,-2.2726,4e+07,2058
67,25,-1.8533e-06,0.17925,-2.2318,4e+07,1873
68,25,4.1988e-06,0.18095,-2.1573,4e+07,1919
69,25,6.7624e-05,0.17063,-2.2239,4e+07,1885
70,25,9.4849e-05,0.17615,-2.3267,4e+07,1765
