1,10,-2.1125e-05,0.18279,-1.1511,4e+06,38954
2,10,2.0218e-05,0.15953,-1.0698,4e+06,27179
3,10,-4.8015e-05,0.15865,-1.0788,4e+06,23277
4,10,-8.8595e-07,0.11913,-1.2009,4e+06,15781
5,10,-0.00010531,0.15093,-1.1783,4e+06,11505
6,10,0.00014362,0.18014,-1.3477,4e+06,19328
7,10,-0.00012044,0.13097,-1.0967,4e+06,19600
8,10,-0.00029442,0.11996,-1.0671,4e+06,19667
9,10,0.00043248,0.14019,-1.1064,4e+06,27261
10,10,-8.2514e-05,0.1327,-1.1416,4e+06,27063
11,10,-0.00021108,0.1269,-1.0944,4e+06,31034
12,10,-6.7155e-05,0.097126,-0.93462,4e+06,23538
13,10,5.7895e-06,0.13491,-0.93716,4e+06,31287
14,10,0.00025652,0.14678,-1.3093,4e+06,31252
15,10,-9.6137e-05,0.15454,-1.0621,4e+06,19249
16,10,-0.0002782,0.15819,-1.0384,4e+06,27318
17,10,0.00028154,0.13454,-0.99018,4e+06,31252
18,10,-0.00012489,0.1246,-0.99761,4e+06,23548
19,10,-6.8299e-05,0.11389,-0.97951,4e+06,19595
20,10,-0.00010905,0.08948,-0.82785,4e+06,19422
21,15,0.00030545,0.063116,-0.8793,4e+06,2425
22,15,-0.00024559,0.060953,-0.82779,4e+06,2189
23,15,-8.4424e-05,0.056867,-0.90761,4e+06,1635
24,15,8.9301e-05,0.04817,-0.88943,4e+06,1421
25,15,0.00013214,0.057843,-0.81953,4e+06,3038
26,15,-5.2629e-05,0.077775,-1.0483,4e+06,1906
27,15,-3.3761e-05,0.058832,-0.89854,4e+06,2865
28,15,-4.9561e-05,0.067873,-1.123,4e+06,1081
29,15,-0.00024896,0.065515,-0.93544,4e+06,2923
30,15,-6.9671e-05,0.056403,-1.1371,4e+06,470
31,15,0.00021083,0.062154,-0.96546,4e+06,2087
32,15,-6.3331e-06,0.063911,-0.92615,4e+06,1888
33,15,4.7358e-05,0.063692,-0.94711,4e+06,1235
34,15,3.9891e-05,0.063842,-1.0206,4e+06,1085
35,15,-8.1192e-05,0.061732,-1.0134,4e+06,2598
36,15,0.000205,0.064396,-0.91345,4e+06,2796
37,15,-3.0467e-05,0.046066,-0.77907,4e+06,1971
38,15,-1.5887e-06,0.05465,-0.85083,4e+06,2652
39,15,3.0446e-05,0.056981,-0.94795,4e+06,1961
40,15,-3.8785e-05,0.05816,-0.89757,4e+06,1172
41,20,9.7158e-05,0.036756,-0.95805,4e+06,102
42,20,-0.00011628,0.033988,-0.88421,4e+06,107
43,20,-7.9415e-05,0.032171,-0.80928,4e+06,164
44,20,2.9474e-05,0.036647,-0.81309,4e+06,148
45,20,-7.9314e-05,0.043258,-0.8854,4e+06,224
46,20,1.8934e-05,0.030108,-0.70823,4e+06,206
47,20,6.3769e-05,0.038255,-0.81453,4e+06,259
48,20,-7.0272e-05,0.031977,-0.71583,4e+06,267
49,20,0.00012411,0.031676,-0.87723,4e+06,122
50,20,-0.00019517,0.038575,-0.8803,4e+06,195
51,20,8.4746e-05,0.034848,-0.86997,4e+06,110
52,20,2.9423e-05,0.034734,-0.88119,4e+06,163
53,20,-3.0521e-05,0.037143,-0.80235,4e+06,161
54,20,-8.7055e-05,0.035494,-0.77395,4e+06,320
55,20,3.5982e-05,0.03432,-0.85961,4e+06,146
56,20,-0.00010797,0.035857,-0.83368,4e+06,281
57,20,-0.00011206,0.031394,-0.76537,4e+06,208
58,20,9.6602e-05,0.030535,-0.82169,4e+06,76
59,20,-0.00013278,0.042362,-0.90472,4e+06,250
60,20,7.2502e-05,0.035538,-0.8677,4e+06,251
61,25,-2.0591e-05,0.020757,-0.68155,4e+07,169
62,25,1.0456e-05,0.020306,-0.66394,4e+07,188
63,25,8.2962e-06,0.019085,-0.76441,4e+07,143
64,25,-6.0946e-05,0.023932,-0.76477,4e+07,181
65,25,1.5458e-05,0.023825,-0.7908,4e+07,161
66,25,1.8438e-05,0.023137,-0.76474,4e+07,144
67,25,5.7439e-06,0.021364,-0.70926,4e+07,145
68,25,5.0793e-06,0.026016,-0.73536,4e+07,148
69,25,-6.5037e-06,0.018655,-0.6413,4e+07,162
70,25,2.0532e-05,0.021668,-0.83515,4e+07,74
71,25,2.5003e-05,0.020863,-0.7511,4e+07,127
72,25,-1.3608e-05,0.019647,-0.66291,4e+07,182
73,25,1.1847e-05,0.019161,-0.69134,4e+07,202
74,25,5.5555e-06,0.020003,-0.62595,4e+07,268
75,25,-2.1667e-05,0.021554,-0.69951,4e+07,204
76,25,2.7391e-05,0.021792,-0.71422,4e+07,123
77,25,1.5283e-05,0.021678,-0.65436,4e+07,265
78,25,-1.1888e-06,0.024494,-0.7653,4e+07,177
79,25,-9.9327e-07,0.023363,-0.731,4e+07,154
80,25,1.6173e-05,0.019547,-0.67682,4e+07,198
81,30,2.7362e-06,0.01373,-0.62691,4e+07,15
82,30,8.1728e-06,0.015665,-0.67484,4e+07,25
83,30,-2.6225e-05,0.015457,-0.62544,4e+07,19
84,30,1.1308e-05,0.014404,-0.5869,4e+07,19
85,30,2.624e-06,0.015,-0.60432,4e+07,10
86,30,6.3227e-06,0.015066,-0.6103,4e+07,11
87,30,1.5828e-05,0.014963,-0.62499,4e+07,17
88,30,-4.7364e-06,0.015278,-0.64495,4e+07,15
89,30,2.577e-06,0.014352,-0.65203,4e+07,14
90,30,-7.3949e-06,0.01517,-0.69968,4e+07,8
91,30,-1.3135e-05,0.016031,-0.65389,4e+07,10
92,30,-3.3967e-06,0.013697,-0.59904,4e+07,18
93,30,-2.5053e-05,0.013503,-0.57497,4e+07,13
94,30,2.8256e-06,0.014978,-0.59684,4e+07,25
95,30,-8.8305e-06,0.013575,-0.56107,4e+07,20
96,30,3.593e-05,0.015342,-0.63657,4e+07,9
97,30,9.2076e-06,0.015655,-0.62257,4e+07,14
98,30,1.9093e-05,0.014043,-0.63365,4e+07,11
99,30,-5.5551e-06,0.01589,-0.73444,4e+07,13
100,30,-1.5467e-05,0.014104,-0.6403,4e+07,11
101,35,-3.1747e-06,0.0093044,-0.54455,4e+08,9
102,35,6.0531e-06,0.010665,-0.55319,4e+08,19
103,35,4.4306e-06,0.011977,-0.60721,4e+08,9
104,35,-2.0676e-06,0.010553,-0.60303,4e+08,13
105,35,-1.0483e-06,0.011619,-0.5691,4e+08,17
106,35,-7.786e-06,0.011045,-0.53264,4e+08,18
