73,0.97443,0.49277,0.82718,0.38203,0.74305,0.058543,0.73005,0.1994
74,0.7499,0.42099,0.78846,0.36749,0.75669,0.074453,0.69705,0.21395
75,0.69419,0.19195,0.79446,0.32671,0.77733,0.089923,0.69419,0.19195
76,0.56126,0.82368,0.80974,0.30874,0.80398,0.056398,0.61286,0.2002
77,0.10729,0.64935,0.84597,0.30272,0.78185,0.030032,0.56562,0.23795
78,0.17285,0.37476,0.85123,0.29454,0.84361,0.018251,0.51906,0.22525
79,0.56562,0.23795,0.85565,0.28233,0.86884,0.020969,0.48529,0.24178
80,0.62071,0.49183,0.88995,0.304,0.84258,0.11478,0.48823,0.2127
81,0.94779,0.043037,0.89396,0.36678,0.85655,0.16379,0.54409,0.14396
82,0.63468,0.15192,0.91503,0.38098,0.94871,0.13557,0.56827,0.15396
83,0.837,0.41761,0.91475,0.38907,0.93688,0.072686,0.59446,0.16842
84,0.85655,0.16379,0.93098,0.37742,0.93066,0.072304,0.63468,0.15192
85,0.44855,0.92546,0.93306,0.35122,0.89931,0.044822,0.65783,0.14188
86,0.96607,0.030985,0.96635,0.36513,0.90363,0.040465,0.66041,0.13085
87,0.23374,0.6618,0.96885,0.3634,0.94779,0.043037,0.673,0.096284
88,0.80647,0.2688,0.97339,0.35739,0.95895,0.038458,0.71496,0.084957
89,0.81553,0.63067,0.98728,0.35139,0.96607,0.030985,0.77733,0.089923
90,0.28254,0.57018,0.96111,0.30697,0.97499,0.027613,0.75669,0.074453
91,0.36417,0.44823,0.95731,0.30276,0.969,0.10263,0.74305,0.058543
92,0.64134,0.47971,0.93263,0.21918,0.98822,0.14419,0.67056,0.013205
93,0.82385,0.24825,0.96073,0.203,0.94851,0.1688,0.67665,0.035753
94,0.38733,0.86294,0.9646,0.17671,0.9646,0.17671,0.66784,0.048624
95,0.56474,0.11336,0.94851,0.1688,0.96073,0.203,0.62457,0.061905
96,0.72151,0.36164,0.94871,0.13557,0.93263,0.21918,0.56698,0.095895
97,0.86884,0.020969,0.98822,0.14419,0.90465,0.24054,0.56474,0.11336
98,0.65393,0.8459,0.969,0.10263,0.87849,0.24703,0.55494,0.10802
99,0.95731,0.30276,0.93688,0.072686,0.82385,0.24825,0.538,0.12331
100,0.83486,0.49096,0.93066,0.072304,0.80647,0.2688,0.51033,0.14893
101,0.81764,0.85945,0.94779,0.043037,0.7718,0.2482,0.50294,0.13959
102,0.50188,0.99302,0.95895,0.038458,0.741,0.22759,0.46616,0.14886
103,0.33447,0.23344,0.97499,0.027613,0.73005,0.1994,0.43597,0.11622
104,0.052236,0.13596,0.96607,0.030985,0.69705,0.21395,0.46265,0.10613
105,0.59446,0.16842,0.90363,0.040465,0.69419,0.19195,0.44947,0.097329
106,0.77624,0.50468,0.89931,0.044822,0.66041,0.13085,0.45183,0.0712
107,0.54637,0.76729,0.86884,0.020969,0.65783,0.14188,0.49725,0.056723
108,0.73005,0.1994,0.84361,0.018251,0.63468,0.15192,0.50471,0.045053
109,0.49423,0.88501,0.78185,0.030032,0.59446,0.16842,0.47502,0.030075
110,0.9835,0.59475,0.80398,0.056398,0.61286,0.2002,0.47251,0.017029
111,0.51052,0.99196,0.84258,0.11478,0.61948,0.25893,0.44527,0.0064278
112,0.12011,0.7806,0.85655,0.16379,0.64531,0.27454,0.42038,0.04122
113,0.10604,0.1503,0.90465,0.24054,0.64942,0.28028,0.41394,0.046159
114,0.46154,0.74418,0.87849,0.24703,0.67864,0.31015,0.36438,0.0018929
115,0.82601,0.44936,0.82385,0.24825,0.63781,0.32723,0.35424,0.041438
116,0.38263,0.71712,0.80647,0.2688,0.6165,0.34351,0.36606,0.097397
117,0.23425,0.080779,0.78806,0.28039,0.56739,0.33163,0.32166,0.13287
118,0.62457,0.061905,0.78522,0.27655,0.57056,0.29148,0.31597,0.15688
119,0.61286,0.2002,0.7718,0.2482,0.54699,0.272,0.3094,0.11633
120,0.90786,0.53884,0.741,0.22759,0.57959,0.24877,0.31703,0.09821
121,0.30938,0.71205,0.73005,0.1994,0.56562,0.23795,0.23769,0.094433
122,0.13016,0.10439,0.69419,0.19195,0.51906,0.22525,0.23425,0.080779
123,0.20181,0.39112,0.69705,0.21395,0.48823,0.2127,0.23209,0.071246
124,0.80974,0.30874,0.64942,0.28028,0.48529,0.24178,0.23556,0.030736
125,0.95912,0.46777,0.64531,0.27454,0.49358,0.28178,0.15071,0.032923
126,0.39106,0.35438,0.61948,0.25893,0.5331,0.31668,0.13863,0.037747
127,0.68564,0.76859,0.57959,0.24877,0.49814,0.34912,0.13016,0.10439
128,0.21066,0.87408,0.57056,0.29148,0.45485,0.35128,0.15973,0.11444
129,0.63776,0.91418,0.56739,0.33163,0.4312,0.33023,0.2008,0.11967
130,0.29868,0.59651,0.5331,0.31668,0.42819,0.28805,0.22884,0.15143
131,0.24836,0.57777,0.54699,0.272,0.36292,0.25621,0.24336,0.15347
132,0.86366,0.90674,0.49358,0.28178,0.3565,0.24091,0.24099,0.15728
133,0.083408,0.82812,0.48529,0.24178,0.33447,0.23344,0.21609,0.18213
134,0.89444,0.42249,0.48823,0.2127,0.31991,0.26779,0.16737,0.18518
135,0.12644,0.89598,0.51906,0.22525,0.31031,0.26856,0.15704,0.17304
136,0.27757,0.73576,0.56562,0.23795,0.27627,0.23824,0.14777,0.15925
137,0.029449,0.32184,0.61286,0.2002,0.26944,0.25245,0.13731,0.17087
138,0.18111,0.45057,0.59446,0.16842,0.24726,0.27125,0.10604,0.1503
139,0.4135,0.62447,0.63468,0.15192,0.24008,0.29733,0.099758,0.14523
140,0.93479,0.48084,0.65783,0.14188,0.16319,0.28164,0.060653,0.1504
141,0.67864,0.31015,0.66041,0.13085,0.15692,0.30122,0.052236,0.13596
142,0.75037,0.51556,0.673,0.096284,0.1459,0.32297,0.048501,0.12151
143,0.3565,0.24091,0.71496,0.084957,0.13632,0.33242,0.069495,0.099942
144,0.31597,0.15688,0.77733,0.089923,0.14597,0.37651,0.067815,0.083475
145,0.35808,0.42357,0.75669,0.074453,0.12604,0.41745,0.051511,0.056624
146,0.36606,0.097397,0.74305,0.058543,0.17285,0.37476,0.099636,0.043467
147,0.73626,0.67144,0.67056,0.013205,0.20181,0.39112,0.10598,0.018659
148,0.67135,0.64076,0.67665,0.035753,0.30324,0.38884,0.098897,0.0038075
149,0.46616,0.14886,0.66784,0.048624,0.35808,0.42357,0.064115,0.016774
150,0.9114,0.86987,0.62457,0.061905,0.36273,0.40709,0.040359,0.030101
151,0.14777,0.15925,0.56698,0.095895,0.39106,0.35438,0.037457,0.073911
152,0.62685,0.43132,0.55494,0.10802,0.40954,0.38958,0.04415,0.090594
153,0.538,0.12331,0.56474,0.11336,0.42696,0.39388,0.018222,0.098518
154,0.23769,0.094433,0.56827,0.15396,0.45114,0.3849,0.0069161,0.14882
155,0.81498,0.92318,0.54409,0.14396,0.47892,0.39746,0.02296,0.21491
156,0.89396,0.36678,0.538,0.12331,0.48445,0.38005,0.045834,0.22783
157,0.4375,0.4819,0.51033,0.14893,0.53107,0.39574,0.053845,0.21856
158,0.95895,0.038458,0.50294,0.13959,0.53206,0.41354,0.094163,0.24232
159,0.54228,0.7686,0.46616,0.14886,0.57372,0.46722,0.11185,0.2278
160,0.3488,0.58241,0.43597,0.11622,0.57926,0.40773,0.12357,0.25271
161,0.088148,0.72832,0.46265,0.10613,0.56809,0.39849,0.10234,0.25194
162,0.73045,0.58829,0.44947,0.097329,0.57479,0.37986,0.082278,0.29466
163,0.88995,0.304,0.45183,0.0712,0.60456,0.39562,0.029449,0.32184
164,0.48529,0.24178,0.49725,0.056723,0.6133,0.40339,0.040519,0.41541
165,0.87819,0.98324,0.50471,0.045053,0.62604,0.43195,0.0012871,0.46304
166,0.673,0.096284,0.47502,0.030075,0.62685,0.43132,0.0075301,0.51518
167,0.36292,0.25621,0.47251,0.017029,0.63012,0.40662,0.059595,0.53693
168,0.0462,0.71584,0.44527,0.0064278,0.644,0.36502,0.0961,0.5544
169,0.64531,0.27454,0.42038,0.04122,0.66133,0.38258,0.099569,0.52128
170,0.082558,0.64411,0.41394,0.046159,0.70068,0.4197,0.053918,0.50731
171,0.69705,0.21395,0.36438,0.0018929,0.7284,0.37805,0.09872,0.47335
172,0.75669,0.074453,0.35424,0.041438,0.71414,0.36687,0.11366,0.46543
173,0.83194,0.7189,0.36606,0.097397,0.71293,0.35542,0.099051,0.44067
174,0.23556,0.030736,0.32166,0.13287,0.72151,0.36164,0.12604,0.41745
175,0.31703,0.09821,0.31597,0.15688,0.73476,0.34868,0.18111,0.45057
176,0.56782,0.8016,0.3094,0.11633,0.71763,0.33257,0.20181,0.39112
177,0.23209,0.071246,0.31703,0.09821,0.70113,0.30368,0.17285,0.37476
178,0.54409,0.14396,0.23769,0.094433,0.72101,0.31029,0.14597,0.37651
179,0.24336,0.15347,0.23425,0.080779,0.78522,0.27655,0.13632,0.33242
180,0.79446,0.32671,0.23209,0.071246,0.78806,0.28039,0.1459,0.32297
181,0.24638,0.87756,0.23556,0.030736,0.80974,0.30874,0.15692,0.30122
182,0.90387,0.44515,0.15071,0.032923,0.84597,0.30272,0.16319,0.28164
183,0.31031,0.26856,0.13863,0.037747,0.85123,0.29454,0.17484,0.26034
184,0.97822,0.96046,0.13016,0.10439,0.85565,0.28233,0.18678,0.24301
185,0.78709,0.86116,0.15973,0.11444,0.88995,0.304,0.2012,0.24662
186,0.59239,0.55246,0.2008,0.11967,0.93306,0.35122,0.20385,0.22522
187,0.70113,0.30368,0.22884,0.15143,0.95731,0.30276,0.22691,0.23433
188,0.11185,0.2278,0.24336,0.15347,0.96111,0.30697,0.23682,0.23162
189,0.13731,0.17087,0.24099,0.15728,0.98728,0.35139,0.24581,0.22014
190,0.121,0.6627,0.21609,0.18213,0.97339,0.35739,0.25091,0.22454
191,0.28205,0.22571,0.16737,0.18518,0.96885,0.3634,0.26766,0.22766
192,0.19444,0.5568,0.15704,0.17304,0.96635,0.36513,0.28205,0.22571
193,0.36273,0.40709,0.14777,0.15925,0.93098,0.37742,0.3075,0.2221
194,0.25091,0.22454,0.13731,0.17087,0.91475,0.38907,0.33447,0.23344
195,0.4173,0.60248,0.10604,0.1503,0.91503,0.38098,0.3565,0.24091
196,0.47502,0.030075,0.099758,0.14523,0.89396,0.36678,0.36292,0.25621
197,0.13863,0.037747,0.060653,0.1504,0.89444,0.42249,0.31991,0.26779
198,0.21609,0.18213,0.052236,0.13596,0.90387,0.44515,0.31031,0.26856
199,0.38187,0.64931,0.048501,0.12151,0.91199,0.4486,0.27627,0.23824
200,0.53206,0.41354,0.069495,0.099942,0.91983,0.43476,0.26944,0.25245
201,0.099758,0.14523,0.067815,0.083475,0.94405,0.42447,0.24726,0.27125
202,0.97339,0.35739,0.051511,0.056624,0.94955,0.41574,0.24008,0.29733
203,0.49814,0.34912,0.099636,0.043467,0.99882,0.42704,0.30324,0.38884
204,0.30577,0.8316,0.10598,0.018659,0.98274,0.46678,0.36273,0.40709
205,0.45975,0.98301,0.098897,0.0038075,0.97443,0.49277,0.35808,0.42357
206,0.71414,0.36687,0.064115,0.016774,0.96559,0.47158,0.34429,0.45109
207,0.18678,0.24301,0.040359,0.030101,0.95912,0.46777,0.36417,0.44823
208,0.0012871,0.46304,0.037457,0.073911,0.95741,0.47351,0.3643,0.45823
209,0.82466,0.5544,0.04415,0.090594,0.93479,0.48084,0.37301,0.48588
210,0.070509,0.86984,0.018222,0.098518,0.87229,0.50172,0.36931,0.51416
211,0.053918,0.50731,0.0069161,0.14882,0.83486,0.49096,0.3371,0.49652
212,0.74186,0.61623,0.02296,0.21491,0.77624,0.50468,0.29268,0.50212
213,0.53544,0.62991,0.045834,0.22783,0.75037,0.51556,0.24823,0.50653
214,0.65055,0.65923,0.053845,0.21856,0.7713,0.48496,0.23814,0.50048
215,0.96885,0.3634,0.094163,0.24232,0.76233,0.44092,0.25463,0.53932
216,0.24202,0.77837,0.11185,0.2278,0.78107,0.42651,0.28254,0.57018
217,0.71574,0.47769,0.12357,0.25271,0.82601,0.44936,0.28012,0.58334
218,0.59392,0.98198,0.10234,0.25194,0.837,0.41761,0.25296,0.58545
219,0.40763,0.67524,0.082278,0.29466,0.84833,0.41037,0.24836,0.57777
220,0.26875,0.76317,0.029449,0.32184,0.82992,0.41109,0.19444,0.5568
221,0.39377,0.68802,0.040519,0.41541,0.80996,0.40207,0.20304,0.57354
222,0.70741,0.64851,0.0012871,0.46304,0.82718,0.38203,0.21123,0.6144
223,0.94217,0.68951,0.0075301,0.51518,0.79446,0.32671,0.1475,0.60958
224,0.36485,0.72458,0.059595,0.53693,0.78846,0.36749,0.12228,0.62683
225,0.4347,0.77214,0.0961,0.5544,0.76955,0.40964,0.121,0.6627
226,0.12604,0.41745,0.099569,0.52128,0.7499,0.42099,0.10729,0.64935
227,0.84258,0.11478,0.053918,0.50731,0.71342,0.45769,0.082558,0.64411
228,0.969,0.10263,0.09872,0.47335,0.71574,0.47769,0.0044603,0.63773
229,0.082278,0.29466,0.11366,0.46543,0.6815,0.48739,0.02802,0.69698
230,0.54699,0.272,0.099051,0.44067,0.667,0.49932,0.020375,0.71829
231,0.91475,0.38907,0.12604,0.41745,0.64134,0.47971,0.0462,0.71584
232,0.31991,0.26779,0.18111,0.45057,0.62071,0.49183,0.088148,0.72832
233,0.79663,0.71054,0.20181,0.39112,0.61519,0.50006,0.11955,0.71542
234,0.44702,0.55889,0.17285,0.37476,0.55839,0.52379,0.17511,0.70753
235,0.4144,0.78415,0.14597,0.37651,0.59239,0.55246,0.16826,0.73005
236,0.93263,0.21918,0.13632,0.33242,0.65983,0.57953,0.13316,0.75083
237,0.97499,0.027613,0.1459,0.32297,0.71231,0.55237,0.10787,0.75834
238,0.099051,0.44067,0.15692,0.30122,0.73045,0.58829,0.12011,0.7806
239,0.71496,0.084957,0.16319,0.28164,0.74186,0.61623,0.10369,0.7928
240,0.15692,0.30122,0.17484,0.26034,0.77351,0.61731,0.063487,0.79433
241,0.3075,0.2221,0.18678,0.24301,0.78185,0.69668,0.071386,0.81358
242,0.15704,0.17304,0.2012,0.24662,0.78562,0.69904,0.083408,0.82812
243,0.29268,0.50212,0.20385,0.22522,0.79663,0.71054,0.11481,0.85304
244,0.93587,0.68324,0.22691,0.23433,0.81278,0.73573,0.1482,0.87562
245,0.42412,0.58806,0.23682,0.23162,0.82643,0.74705,0.12644,0.89598
246,0.83083,0.68071,0.24581,0.22014,0.83449,0.74082,0.14431,0.91667
247,0.96111,0.30697,0.25091,0.22454,0.8377,0.7375,0.11344,0.92889
248,0.084165,0.9736,0.26766,0.22766,0.83691,0.7327,0.082447,0.86739
249,0.91743,0.77984,0.28205,0.22571,0.83194,0.7189,0.070509,0.86984
250,0.25463,0.53932,0.3075,0.2221,0.87098,0.72458,0.062689,0.8937
251,0.30608,0.67842,0.27627,0.23824,0.85914,0.69843,0.052517,0.91924
252,0.48567,0.4658,0.26944,0.25245,0.86029,0.68919,0.04975,0.92087
253,0.90363,0.040465,0.24726,0.27125,0.86614,0.67647,0.0040583,0.99069
254,0.42194,0.53079,0.24008,0.29733,0.84963,0.69224,0.04027,0.99784
255,0.96559,0.47158,0.31031,0.26856,0.83083,0.68071,0.084165,0.9736
256,0.26944,0.25245,0.31991,0.26779,0.81553,0.63067,0.13403,0.9797
257,0.44868,0.62193,0.33447,0.23344,0.82466,0.5544,0.16127,0.97625
258,0.099636,0.043467,0.3565,0.24091,0.88766,0.55671,0.18328,0.99679
259,0.93306,0.35122,0.36292,0.25621,0.90786,0.53884,0.25913,0.96707
260,0.71342,0.45769,0.42819,0.28805,0.91881,0.55234,0.30136,0.91789
261,0.99632,0.63553,0.4312,0.33023,0.9835,0.59475,0.30728,0.9144
262,0.04415,0.090594,0.39106,0.35438,0.99632,0.63553,0.38733,0.86294
263,0.34429,0.45109,0.40954,0.38958,0.98837,0.63668,0.38192,0.84005
264,0.70436,0.94601,0.42696,0.39388,0.99617,0.69257,0.3466,0.80898
265,0.77351,0.61731,0.45114,0.3849,0.96722,0.66557,0.30577,0.8316
266,0.09872,0.47335,0.45485,0.35128,0.95058,0.65665,0.32878,0.86761
267,0.50471,0.045053,0.49814,0.34912,0.93587,0.68324,0.30076,0.85896
268,0.94871,0.13557,0.48445,0.38005,0.94217,0.68951,0.28406,0.87639
269,0.89779,0.92344,0.47892,0.39746,0.92939,0.70765,0.24529,0.91323
270,0.70068,0.4197,0.53107,0.39574,0.9353,0.74491,0.24638,0.87756
271,0.47892,0.39746,0.57479,0.37986,0.91743,0.77984,0.21066,0.87408
272,0.8376,0.7896,0.56809,0.39849,0.87031,0.77582,0.20914,0.85099
273,0.83449,0.74082,0.57926,0.40773,0.86016,0.76052,0.18588,0.80255
274,0.040359,0.030101,0.60456,0.39562,0.8376,0.7896,0.22362,0.80831
275,0.8377,0.7375,0.6133,0.40339,0.83605,0.79082,0.24377,0.80774
276,0.23814,0.50048,0.62604,0.43195,0.80614,0.80857,0.24202,0.77837
277,0.97283,0.90387,0.62685,0.43132,0.78709,0.86116,0.27188,0.77228
278,0.96635,0.36513,0.63012,0.40662,0.7985,0.86599,0.26875,0.76317
279,0.067815,0.083475,0.66133,0.38258,0.81764,0.85945,0.27692,0.74984
280,0.5037,0.67579,0.644,0.36502,0.80688,0.87654,0.25563,0.73054
281,0.65983,0.57953,0.6165,0.34351,0.79169,0.88774,0.27757,0.73576
282,0.91983,0.43476,0.63781,0.32723,0.81498,0.92318,0.28976,0.74594
283,0.27627,0.23824,0.67864,0.31015,0.81412,0.93561,0.30938,0.71205
284,0.053845,0.21856,0.70113,0.30368,0.86366,0.90674,0.30608,0.67842
285,0.0069161,0.14882,0.72101,0.31029,0.88553,0.90698,0.23374,0.6618
286,0.31932,0.51672,0.71763,0.33257,0.88968,0.92474,0.2765,0.629
287,0.87849,0.24703,0.73476,0.34868,0.89779,0.92344,0.29868,0.59651
288,0.24581,0.22014,0.72151,0.36164,0.90573,0.89377,0.29427,0.55913
289,0.045834,0.22783,0.71293,0.35542,0.9114,0.86987,0.29113,0.54564
290,0.67665,0.035753,0.71414,0.36687,0.98055,0.87637,0.31932,0.51672
291,0.80398,0.056398,0.7284,0.37805,0.97283,0.90387,0.32902,0.5621
292,0.76955,0.40964,0.70068,0.4197,0.97822,0.96046,0.3488,0.58241
293,0.16319,0.28164,0.71342,0.45769,0.90047,0.95559,0.35036,0.60976
294,0.52567,0.77469,0.71574,0.47769,0.87819,0.98324,0.35818,0.61359
295,0.22691,0.23433,0.6815,0.48739,0.72465,0.95884,0.38187,0.64931
296,0.49358,0.28178,0.667,0.49932,0.72069,0.9662,0.40763,0.67524
297,0.82718,0.38203,0.64134,0.47971,0.70436,0.94601,0.39377,0.68802
298,0.04027,0.99784,0.62071,0.49183,0.69338,0.98402,0.39522,0.71822
299,0.55878,0.75997,0.61519,0.50006,0.65236,0.99733,0.38263,0.71712
300,0.90047,0.95559,0.57372,0.46722,0.63747,0.97194,0.36485,0.72458
301,0.78562,0.69904,0.53206,0.41354,0.60289,0.98758,0.35206,0.73487
302,0.53055,0.99789,0.48567,0.4658,0.59392,0.98198,0.35853,0.7805
303,0.56698,0.095895,0.43634,0.46562,0.63455,0.95009,0.41886,0.80864
304,0.20304,0.57354,0.44496,0.4292,0.63776,0.91418,0.4144,0.78415
305,0.2012,0.24662,0.40621,0.44391,0.58005,0.90052,0.4347,0.77214
306,0.93688,0.072686,0.36417,0.44823,0.53055,0.99789,0.46627,0.77548
307,0.37301,0.48588,0.35808,0.42357,0.51052,0.99196,0.46154,0.74418
308,0.58342,0.69809,0.36273,0.40709,0.50188,0.99302,0.4309,0.7222
309,0.84597,0.30272,0.30324,0.38884,0.45975,0.98301,0.43965,0.71188
310,0.43634,0.46562,0.34429,0.45109,0.42042,0.99778,0.46769,0.68048
311,0.46627,0.77548,0.3643,0.45823,0.41828,0.97746,0.5037,0.67579
312,0.35036,0.60976,0.4375,0.4819,0.44855,0.92546,0.44868,0.62193
313,0.99882,0.42704,0.47019,0.49535,0.49423,0.88501,0.4281,0.61491
314,0.082447,0.86739,0.47772,0.50455,0.47947,0.86269,0.4135,0.62447
315,0.66041,0.13085,0.47743,0.51028,0.50568,0.83119,0.4173,0.60248
316,0.57959,0.24877,0.49447,0.50376,0.53503,0.85815,0.42412,0.58806
317,0.69667,0.71486,0.48233,0.56191,0.53937,0.88893,0.43092,0.56745
318,0.74488,0.8815,0.4281,0.61491,0.54187,0.86718,0.42194,0.53079
319,0.5331,0.31668,0.4135,0.62447,0.56126,0.82368,0.44702,0.55889
320,0.58005,0.90052,0.4173,0.60248,0.56782,0.8016,0.48233,0.56191
321,0.85123,0.29454,0.42412,0.58806,0.52567,0.77469,0.49447,0.50376
322,0.85914,0.69843,0.43092,0.56745,0.54228,0.7686,0.47743,0.51028
323,0.6165,0.34351,0.44702,0.55889,0.54637,0.76729,0.47772,0.50455
324,0.71231,0.55237,0.42194,0.53079,0.55878,0.75997,0.47019,0.49535
325,0.57056,0.29148,0.36931,0.51416,0.57547,0.79094,0.4375,0.4819
326,0.14431,0.91667,0.37301,0.48588,0.64834,0.8246,0.40621,0.44391
327,0.9646,0.17671,0.3371,0.49652,0.65393,0.8459,0.44496,0.4292
328,0.98822,0.14419,0.29268,0.50212,0.68526,0.84149,0.43634,0.46562
329,0.13632,0.33242,0.24823,0.50653,0.73025,0.86474,0.48567,0.4658
330,0.741,0.22759,0.23814,0.50048,0.74488,0.8815,0.53206,0.41354
331,0.7713,0.48496,0.25463,0.53932,0.76754,0.82565,0.57372,0.46722
332,0.02296,0.21491,0.28254,0.57018,0.77673,0.78428,0.61519,0.50006
333,0.052517,0.91924,0.28012,0.58334,0.79785,0.76475,0.62071,0.49183
